iter,gen,Params,ESV_Clinical,ESV_Sim,V0_simulation,EDP,EDV,Target_EDV,EF_error,Phys_rmse,Diff,Vol_cost,Strain_cost,V0_cost,ESV_cost,loss_l,loss_c,loss_r
87,1,"[0.9367911164001519, 19.320322193588673, 4.546789586334947, 15.76955710131849, 1.1511544760340022, 1.25495499293792, 0.10777207729294545, 18.347536524752453, 1.7959097979788232, 2.404464462374288, 4.457951214295414, 9.539301190416378, 1.8393937654089012, 4.104838866859322, 2.0375348800684567, 1.7584745653759433, 1.039572011271714, 28.257697155315274, 2.78939927223563, 10.620596865452207, 4.490946011184604, 1.2807469900704285, 1.0348730571759652, 17.429092282719218, 2.8919092105929427, 19.856770443691847, 16.949637281698855, 13.02222740267965, 1.6454927670295172, 4.562882533154949, 2.251042569015866, 4.1535040426915275, 1.092702391736011, 18.86006476073347, 6.120216184898638, 15.16447974267936, 2.2288171921895628, 6.136731467929368, 0.6971610873139557, 3.591841114522834, 1.6481980658226756, 4.87126555959203, 1.415776744689793, 6.85175941926953, 8.784741353613585, 5.831026476056684, 0.3377848433471823, 0.38629745078703703, 1.5142420396502032, 18.101840485894456, 24.033606858576135, 9.839197096050693, 1.2200572657970952, 5.765845824520152, 0.49392861857146453, 15.270252405437907, 0.204095341637132, 22.9889608945517, 7.3860302709716095, 3.976906236712651, 3.4107809088931282, 6.157394228742575, 0.8261646556116746, 0.2163500800395456, 1.4990580595591259, 10.704151972879593, 25.8265268615014, 21.93149538106129, 0.1721180793847255, 1.9563256517980114, 2.2669520424201637, 6.719297033646871, 2.819980087487201, 23.850674165005362, 8.076714701489163, 21.650345606477117, 1.6753334440062995, 6.332367271895151, 1.40796080658747, 18.571895298638868, 2.8833467909372548, 23.874042931257566, 23.293977597703897, 19.755081509895273, 8.27418746459569, 9.933330634783333, 2.8770994826926772, 0.36049734156014157, 2.544558858164499, 3.5397925425616665, 21.034043029762607, 12.137401798132647, 7.280666533803664, 0.23998265875514044, 0.17216712757575364, 3.8666104219677413, 1.2489253152824364, 5.200262548650193, 5.325812914904186, 21.532703358564472, 4.1457051501581725, 3.396582317356827, 1.307499317934488, 17.888832597775824, 0.5559969403780091, 1.0001772341539574, 7.354106163600169, 20.687044804739227, 9.729984363924336, 3.399849545979333, 0.8776900113685079, 8.843931853369465, 1.994405249038139, 14.3424006641849, 11.04145551195454, 13.942066932193715, 9.274595489519108, 9.53061729487856, 0.6111555888138201, 17.150289926671203, 2.726432102523934, 21.695275489825324, 17.38073737046078, 17.14049751586546, 6.2622172158507, 5.624656769126278, 2.2058264342489924, 19.953090839255037, 2.014575598357262]",86.4,107.78533355340001,107.494503979,2.014575598357262,184.5799101311,184.46,-0.11555519950414798,1.7401084582642377,8.29352426122331,0.0006500603442480714,15.361713511135054,0.17018550161831322,0.24751543464583334,6.250620005854825,4.382022116785695,4.729071388494536
88,1,"[1.4464234405143797, 27.599074280011944, 10.436017379235519, 11.024563681468488, 5.025342521310199, 9.581937344820295, 2.633410327196635, 14.63479774961117, 2.038579319228325, 2.945190316201206, 29.649530981686095, 18.650864291257662, 7.270009867256589, 5.652200887850963, 2.350760382291802, 11.374952692872306, 0.748764318172921, 17.01977154336755, 29.717972601754738, 23.730447033317574, 9.26103795099429, 1.8294950315115026, 2.3427699541226303, 10.713800751243232, 2.5348579683450128, 22.872510703360454, 19.63360228582652, 18.394024046316993, 5.8377457928096925, 9.466903446429015, 2.1228316162419225, 15.456816513850931, 0.830761394100015, 1.5375161417748178, 28.45035378558378, 5.799631848889221, 9.507408577353504, 0.9205479941612749, 1.5811783186445532, 18.65338993859719, 2.259575777254761, 12.342140918147146, 28.27682093792557, 12.538836061977701, 4.088743155486909, 4.624882910382036, 2.4195969204425296, 15.297946412292466, 1.3202536348438527, 8.140032208387728, 28.736926075219426, 4.598973579634869, 9.837976964319825, 6.5636780141513285, 2.9466413986760136, 17.09334025675203, 1.012166111386481, 8.301438098711067, 23.730473332123918, 18.874568152022903, 2.766228145378344, 8.532271538216218, 2.8140731659620264, 18.16963545713824, 0.19448147254458142, 6.213513068275207, 10.506406469586189, 10.87404583334197, 9.238583068036876, 7.636572571722036, 2.75412309999899, 15.067200456556968, 1.1812968800306451, 11.010136122053037, 6.294616611408959, 16.215722170130388, 2.254498062518879, 6.4634484535373415, 1.5533182802084444, 7.2979148268819, 1.3144466168182343, 5.422404009819571, 25.785164667428663, 1.0188807997408746, 7.732344479836312, 2.3027058538365943, 1.977722076070058, 12.983081528054381, 0.09424197881048099, 3.7133112591749344, 13.8668937411475, 10.430325699525465, 7.35377813254137, 2.4078912866053948, 1.1028229449405473, 7.9946584048196545, 0.021970342637198752, 3.174666637213532, 19.967713143351197, 22.91353533054388, 3.457982647649529, 5.850405099594664, 0.6418377234922863, 18.907659169228904, 0.46776923427605527, 14.003276065967027, 18.120435379346947, 7.383260443795343, 3.7816205453651865, 5.788847341578411, 2.98605531078622, 9.216892515973724, 2.6484135414566183, 12.203212552655176, 6.085352218069549, 10.274424148969516, 7.292764193116789, 7.435142555315985, 0.41752763565880346, 16.718754126913147, 1.0794373826884154, 27.55093800780723, 23.129496727505806, 17.18841679728114, 0.26067021425307485, 3.5526734089703247, 2.0521746370424285, 19.29149604158686, 2.717262887074339]",86.4,107.78533355340001,107.62145106419999,2.717262887074339,193.1469094282,184.46,-0.08965421883386121,2.6841762952695576,9.311620618464627,0.047093729958798555,15.354464437948126,0.17156744797905693,0.24751543464583334,6.2509219294452425,4.368330812541785,4.735211695961098
89,1,"[1.2259124625819848, 19.34476023098056, 11.954423656525723, 22.561825632379897, 1.3132798112471566, 4.605866436769326, 2.6820238629494257, 19.668189377293764, 2.8278356738040804, 22.670150698414542, 17.17814803189165, 23.114573860522484, 2.4933980215347713, 9.064253711853132, 2.683988542506729, 10.336580813255065, 1.4065852995303076, 8.836448852804594, 29.409758099041742, 3.5331569004300905, 9.414754042144834, 2.706121718560647, 0.7461845236450354, 4.585202698941358, 2.8801309783772133, 11.397061944271291, 13.061234417892457, 14.783118827159395, 9.4879413997213, 6.4647099829429, 1.3151884717738942, 6.639703885112563, 0.9184312046869479, 10.146002047516456, 7.420626932941348, 19.599588705696277, 6.831699293159463, 7.396437648481558, 2.8303298215122736, 14.888553985063236, 2.8871570213617135, 24.287212117145256, 18.81621305629566, 20.31386412879493, 3.328210018352289, 8.123351138201038, 2.254783161633768, 7.5002266843295455, 0.5932055185523104, 8.207537254397263, 16.544384800233026, 13.20891627805998, 1.0968293380750558, 3.952952940469492, 0.2824075307697631, 0.7951988705845957, 1.8309322562380699, 10.763474829904212, 19.553389345926618, 12.727570762854178, 8.143999270113895, 3.3509056982339134, 0.3177752234031367, 3.4659865946482378, 2.3842646551578253, 23.986835751185676, 28.69690279579513, 14.64761630462549, 1.6556900700709736, 8.775928941158282, 2.5027930224448625, 11.986858782406197, 1.15327284946471, 10.583458801665266, 24.168201972997977, 12.22381500228132, 6.760066589037892, 9.729207031920561, 2.506466223614571, 3.87147709128834, 1.237335784925306, 14.594053978055767, 9.762104860000894, 11.966914511418036, 9.164095255911182, 4.145001924794939, 2.5300253222326643, 18.846150325724274, 2.394638152378486, 27.274786538981783, 9.220413506790972, 20.981756606073084, 2.821609465161099, 1.761365742320691, 0.9560090138098546, 2.9515635965134135, 2.7557285004627836, 1.5333377266820838, 8.278938757413199, 16.294041303380865, 6.423373693842363, 6.177866773002524, 2.826437089782744, 0.4762787217229514, 2.826729621702399, 14.036387446550938, 0.5395194146168334, 7.646473531115104, 9.823732536106391, 9.64288163962857, 0.22763988396510923, 15.172321225873215, 2.8796091534325297, 9.143409347662667, 20.7923218560416, 20.918929901718933, 5.514468438946553, 2.466322556518321, 2.0658022241525296, 5.709696448149486, 1.5570438798126192, 2.1624821498783806, 27.657453057016056, 9.826642672818318, 7.315101926300579, 0.7312761833333752, 2.403455646548281, 1.2218547687079835, 3.1925783583700698]",86.4,107.78533355340001,107.5928347335,3.1925783583700698,191.1189797422,184.46,-0.09557557222752777,2.68416645375577,9.294579238489234,0.036099857650439056,15.289146339222768,0.17125593051486002,0.24751543464583334,6.251117134149861,4.312683202507975,4.725346002564934
90,1,"[1.3579850580993653, 20.454992761748215, 15.787344759780526, 23.78971550186487, 8.845627491487367, 7.269084589065457, 1.040912907403014, 11.088274652963717, 1.8513411565258615, 27.711620039052548, 20.044146562470235, 17.558098057442773, 8.122548232548537, 2.780225108141114, 2.607264289327458, 1.2210324115289446, 2.050639872141691, 23.4994556477377, 16.858082487924936, 11.624113348810223, 6.695670717623334, 2.965581652610073, 1.667215576331953, 12.300013023822174, 0.9953300911687153, 18.81266235167976, 11.17904045562182, 13.87578018875913, 2.559759525722352, 6.3574160788614495, 1.6073460842732499, 4.9170464831190435, 1.3335885615353995, 16.74096080124848, 2.829467268848736, 21.452661099643148, 6.852992209691174, 9.111703500118033, 1.3866806664073146, 5.598284469230176, 2.3537072665788226, 15.89541387803163, 11.096703262700318, 5.071989948747646, 3.108223314048279, 5.712074014857242, 1.4568516028632177, 1.8904265457059195, 1.937725820847073, 3.0722376309689623, 9.5455728869958, 16.53741820662614, 5.149763022014673, 7.325688449066548, 1.0187749245338829, 15.297466976004904, 0.3462198490387977, 6.762844166468234, 11.036749066493254, 2.016365675614362, 6.763963432902791, 4.149184146766951, 2.2363795129883695, 9.25444149628562, 1.9159993138816906, 22.31681760669537, 5.89613692587724, 16.879280774133733, 0.23342253641282407, 7.975079897368759, 2.018916886117448, 15.73771657853483, 2.2342574595899487, 18.913833686796302, 3.651062327237902, 2.5158808217587625, 3.0535972696881233, 0.2759184409734324, 0.5793919465443933, 1.5102295468159659, 0.04543462478425853, 1.7364344608958877, 9.358121422370267, 4.744254280713859, 1.426785442996344, 2.054339013775411, 2.475570196188289, 5.6572930522492575, 2.7476253142861164, 15.925077012231089, 6.304835784864564, 23.59240849793075, 1.0956867809353374, 5.002460052634141, 0.6170449217540914, 7.742571405552305, 0.9354987741538663, 11.01794284117539, 23.077905305142604, 24.123578840438288, 6.723527111887745, 7.617274121109169, 1.4712862259093338, 1.5550789729007737, 1.2252087523154231, 4.748008903196366, 22.750730279383134, 11.720690278070935, 1.7942917286989142, 6.530484741248026, 2.3532033674805892, 16.827174700196693, 2.1998728810939516, 11.057946759107333, 14.529463465999404, 13.228143910531763, 8.363677470734764, 6.8886688117268475, 2.576694178081952, 18.510403389834103, 0.0910481631428993, 14.788156948069178, 21.529606684917827, 14.416634575738707, 3.0207280984846254, 1.8441338494856523, 1.838493211270639, 7.5600125764508705, 2.593292564270606]",86.4,107.78533355340001,107.56185663549999,2.593292564270606,189.0978798564,184.46,-0.10160334634854955,1.8782966368932752,8.458334680678675,0.025143011256640955,15.29456096880484,0.17091870284455604,0.24751543464583334,6.23806424138692,4.3417326726914895,4.71476405472643
91,1,"[2.1718173731436563, 22.915232300222723, 15.467346519200412, 5.2684035623891825, 3.767361347740576, 7.399577050946169, 0.4498150825862176, 6.416910790385295, 2.7743822456604943, 22.572889797973147, 25.139723633541962, 13.806537161744641, 2.6715802280220453, 6.098177935818411, 2.6772093743177527, 16.738763350352773, 2.8482606704613005, 11.751871798767676, 21.903996171615876, 21.06347198571116, 5.686881578475161, 3.9077499948475496, 0.8876315868083549, 19.95709001407626, 0.017491134135907575, 12.329536295243226, 21.498001505860667, 5.866589238612308, 9.910328926356222, 8.743657013552328, 2.0417469905300343, 12.532346347100573, 0.8749000171540159, 14.970737170059163, 15.467490265665786, 8.517248421790775, 3.4848010419330637, 5.350864734619923, 1.1730321977648166, 17.383440869155205, 0.9163870155166146, 18.02621880149201, 15.983549800107797, 13.1584912940872, 3.3922073154215098, 4.424698767440153, 1.5499544730828194, 12.9787087115783, 2.3840868851149963, 3.179319650631634, 16.586224990533275, 17.345738726250158, 2.1450308579867747, 7.34172314631996, 0.9353529028299484, 19.269832863865627, 2.699785888332222, 1.4389889815189267, 21.41039413477485, 12.406351531549689, 1.4222017668216118, 2.634176058758248, 0.5935843515449382, 3.0835003384680655, 1.7551440652686376, 8.805879667935093, 7.119760581983681, 12.017476717593432, 3.6736183390825876, 5.806425033572517, 1.021259446190996, 16.61853125809478, 2.6161978633452363, 2.628218562014339, 29.69342541945957, 15.668587353100252, 3.527261332974483, 7.740755061420594, 1.6344257656721866, 2.026501820183408, 1.8766720155234684, 27.665787777508143, 14.03993510374559, 20.248773910810023, 0.1293841897549389, 9.608191527453153, 1.966672274145054, 3.428210021165733, 1.5020994166582804, 21.430857544977734, 18.88834173054217, 22.789064004593264, 9.1852920660581, 5.257851108039827, 0.5522636335868698, 7.573422159069671, 2.1941127261847444, 19.522450810228936, 26.87738984690713, 9.944358198195394, 7.212227309213443, 5.740750259295097, 0.5395545596403722, 16.768462081043904, 1.0125834489299503, 21.359383542222012, 24.660812420114198, 1.0419563875713296, 0.19308209594376216, 2.549855914082299, 2.762606634267241, 8.992544211137615, 1.5809324012153196, 26.558030692049815, 9.90289184901895, 11.640024606075999, 0.7283071577711964, 4.81752539056032, 0.9062471336259507, 5.354739582155949, 0.5922442011374125, 24.294360574702477, 15.224516855442621, 8.144013616940617, 7.897476666502121, 0.5202303809190374, 2.0735318091540855, 3.972548514438786, 2.336785750079141]",86.4,107.78533355340001,107.5524406615,2.336785750079141,182.87952908519998,184.46,-0.12098465653381424,2.5570022825782646,9.07725508640576,0.008568095602298771,15.36237517708835,0.17081620052257168,0.24751543464583334,6.214337729590605,4.415169351442615,4.732868096055129
92,1,"[2.4329892814242613, 21.501727359357062, 22.41446179937653, 8.899967295637051, 2.421100872352797, 3.9047656350095505, 1.1828205270374035, 15.278797937492161, 2.074800209808145, 22.348097238020163, 19.251297188003708, 6.784824982953604, 9.916911128410154, 9.827507744629669, 1.2975851141996715, 4.550227598617196, 1.7986563953489247, 10.371807340036435, 4.350363643027983, 12.198787896881258, 2.3279135617931344, 4.797741383247933, 0.18619349068376678, 16.343894525051617, 1.5287565850188263, 15.820476455985261, 29.963944080116672, 22.028230837631085, 9.116475960087834, 3.071898079876578, 2.2026483847120564, 2.4893922385184726, 1.6103753807205103, 17.778479847254477, 9.62080317909011, 3.3391935463672713, 8.787447289177848, 5.4049913384526835, 2.6219507278934397, 3.1987009351817295, 0.680443487220337, 7.264099295943545, 21.10386478161913, 18.203199034476153, 2.915435373228821, 8.845943860714002, 1.7471936794875402, 13.955550016746987, 0.06771965061421663, 22.081983124306326, 14.748852237196722, 9.257165555716686, 3.523982081542487, 9.6812936176555, 2.912242150794054, 10.747031572216585, 2.5337977453426843, 3.1729362250049213, 3.7621947934977, 23.58798198394111, 4.070179551972398, 2.3030088557418122, 0.9753792028132481, 8.404877234288115, 0.4370246863529494, 20.115190377843838, 24.316615521217617, 11.100067033941475, 8.53309753286613, 2.625312558287342, 0.5688503850762544, 11.48337760939037, 0.468065399475068, 21.80570827696804, 19.50471130139778, 15.75091189774495, 5.8311885878414955, 6.10856316571302, 1.9544783967306034, 5.476729035031553, 1.5556644744173902, 15.90894174070493, 15.567092262492732, 14.501625276749241, 9.74665516321886, 3.0262805105018398, 1.687308860630448, 13.668449944914423, 1.1347671032576088, 11.457381421039987, 0.6973602684511433, 13.889891042928493, 5.005964783801737, 0.8921010263238146, 1.522236151227736, 15.254023686410276, 2.7375915699562277, 17.96795540344913, 20.00980305120751, 3.5255272304305194, 7.414379087263668, 6.903863524351511, 0.5382578405179406, 8.430196344086776, 1.069653808193771, 23.959401935195995, 20.67197815333445, 6.9635200683341365, 5.597833424470559, 0.30364408782954166, 1.5273016502662322, 12.65537198597565, 2.3252733611795056, 11.514774530010687, 14.418651977575257, 24.15995724033666, 3.807200467424025, 7.4479080773627695, 0.9211937553687056, 5.839588871118246, 1.889350199768141, 10.334794091403209, 7.207172296565624, 6.49705231809178, 6.521551670074081, 0.9355668330972274, 0.534421589660091, 14.347291120003694, 3.59463134493332]",86.4,107.78533355340001,107.58892229210001,3.59463134493332,190.9875823132,184.46,-0.09596357746528654,2.661213510939273,9.23312677860693,0.03538752202753977,15.2711192673143,0.17121333966572141,0.24751543464583334,6.213760548793849,4.350260704902181,4.707098013618269
93,1,"[1.0225651039576886, 2.309335079103471, 28.488219724894442, 20.75163133202134, 4.274343066541958, 6.170713836772852, 2.0538070139791897, 16.460406733749007, 0.47892586336985415, 25.56505151477437, 11.61132568124338, 19.99012917681376, 4.809725894238894, 4.350248419234173, 1.29298274653869, 8.803475313139375, 0.45093247324283875, 20.680267390998555, 19.751397579070982, 10.69757485056823, 4.500524369296774, 0.4004634244161105, 2.9784465072647124, 6.608943647699812, 0.5185011373964454, 14.498546134905874, 2.1146198667049516, 17.378767725356198, 4.291522752767519, 6.467907786860542, 2.532121913024374, 17.387751960042785, 0.12257157065716726, 2.583081976148484, 5.058316054820209, 13.636861488040141, 8.515450472240108, 8.051118221234056, 2.8045526255864988, 16.173445200951665, 1.2989417850243525, 19.078848177398108, 22.090166941609816, 9.8948665273292, 4.1737392072307475, 0.1150157709061102, 2.7932231101691047, 4.312374686418068, 1.1767055590008053, 16.77109985874347, 28.877585043922654, 13.984936321371595, 8.848084017186695, 1.063390472444129, 2.4619408519807955, 2.7901553682876954, 0.04237185544247397, 3.5712909243982907, 0.8473917916663991, 24.220716456888763, 0.22426075633638085, 0.6445359506337567, 1.5850908733891482, 19.086522617979945, 2.85829850281906, 12.428575518063612, 23.832256545357865, 17.562624623497356, 5.1337156608925305, 3.46972274735334, 2.7474237896631606, 0.107031551661067, 2.8206245939450634, 21.368155670926157, 1.1459738086179148, 21.881142870065666, 6.406042386587099, 1.6603495707961693, 0.8309662680387179, 18.183667331360336, 0.7719835662958014, 11.751783415258998, 19.988402307157813, 1.7702225827236875, 9.724333311718613, 7.324681952059165, 2.3298031767108127, 12.236192609414376, 2.3140283055165924, 26.677415473760988, 25.430422758013894, 4.769516845368692, 5.987297520949547, 8.47952553842845, 1.8115943509247003, 3.3857099405204942, 1.7526574967148278, 25.858430677442037, 11.74164790833185, 10.390427813800601, 5.817998483427801, 5.159725223931198, 2.8696831930734383, 17.044100903440786, 2.064297949965649, 11.738180014455466, 25.57691586367126, 15.449844661930264, 6.7901153182371194, 0.19059950594439268, 1.8833387048487826, 19.948472724311625, 0.2433044764399156, 2.104866269798259, 0.8347126588301822, 8.20125600155897, 2.2752843907461324, 5.404618713435353, 1.9398312022262831, 8.892421704715051, 1.7465106126033187, 7.190051626188986, 8.340417158264273, 9.972896197311233, 0.4358401687448704, 7.7369264015053725, 1.452350810907035, 16.286162626238262, 3.2450964614833016]",86.4,,,3.2450964614833016,,184.46,,,inf,,,,,,,
94,1,"[0.6347058046719065, 25.48025678601006, 8.238195090277634, 17.266680289561517, 4.495623537066969, 7.0135770413754654, 2.3937513341671566, 18.71270379960638, 1.1608707318250826, 19.017938340384628, 15.731753664268778, 22.740945199498853, 9.093430768143985, 0.20684511227834007, 2.3253411869984166, 12.62995456880317, 1.8728288135487592, 11.166514637615194, 12.419670561498926, 20.317412522326066, 9.350603451467956, 6.191615500037562, 2.8560800666502204, 17.38063691251152, 1.705882779102481, 5.556514559513046, 17.679651063836406, 22.120854751898765, 0.15584227861961997, 2.1044361113724404, 0.48804396648356707, 9.283874936297218, 2.240267053074373, 19.239096122691006, 15.15791314475672, 9.061267295812437, 1.1515792423675046, 7.168829276325398, 2.543021538330214, 4.571582325988416, 2.7408512751887586, 29.315220316055022, 4.8845280847606, 18.389365410153196, 2.460236470041615, 5.751113711785412, 1.7859887756685013, 19.44349145749992, 1.898165890765683, 17.060166167672605, 15.746390134095662, 20.759147980506622, 5.707986124947867, 2.5854227291192458, 1.6584440835585368, 15.941933163980952, 0.7880573846845308, 2.788546290991386, 23.619939874388088, 5.783200439574764, 7.6537397639814975, 9.34321541517765, 0.8606901870030311, 18.443181973111848, 2.6131279526304905, 11.489816516168542, 22.430721360827075, 6.549697176880741, 1.3282108047276038, 8.401430751977745, 0.9548151134155307, 19.350511915846536, 0.30815074857973973, 21.83808842771864, 13.1443168171425, 10.69078007560216, 3.3280821497005717, 5.150251583426533, 1.9387460622265593, 9.17050945844193, 1.5147004801934125, 2.6632611719650106, 5.9210263471483655, 10.994632949147878, 2.218386033904881, 5.752906299384459, 2.842037630830918, 1.0742516843339585, 1.6723171588824466, 19.836224365344616, 23.88364688822136, 2.4981913435041347, 0.7331843482919227, 0.8723961613427089, 1.1838170687548693, 11.568059062019447, 2.4772770504752164, 20.838227991640753, 19.06074832522561, 13.162063713459549, 1.621035719567725, 4.322643095350832, 0.5571156520834776, 17.148972972119076, 0.14838227680363175, 4.446196538998228, 0.556854144858836, 18.61725723352606, 4.743812603433349, 4.988895207729669, 1.7481109690661236, 13.487996657280528, 1.0666581280922627, 1.313427348866877, 17.719159121370755, 20.15553691974843, 9.789975325614497, 9.331048438442432, 0.9631820764988808, 14.538286002163447, 1.0882802235491553, 11.578082835442084, 23.86996871749954, 15.022716092768377, 6.640358272802753, 4.519293474039361, 2.497045389000836, 11.590292327449019, 2.956307803344968]",86.4,107.78533355340001,107.5587777081,2.956307803344968,191.6895421966,184.46,-0.0938969204246552,2.354674304099043,8.965415155785134,0.039193007679713725,15.270547446747543,0.1708851856313903,0.24751543464583334,6.24704414415381,4.3231553299564975,4.7003479726372355
95,1,"[1.5089058194130298, 20.770091707458587, 18.361109823315314, 22.015275856004493, 2.733316993718557, 0.3952796993286011, 1.351704031526435, 10.331653075605798, 0.3258298078896667, 28.20035796169124, 19.12435964355797, 23.992679610765922, 5.23774894618652, 5.484478038813297, 1.9016408992113674, 5.657161233383874, 2.3575868556011716, 9.960884974084717, 22.24534640498183, 16.842936839559286, 2.082011070601706, 5.982272149843171, 1.9116873607964024, 5.0245184694377265, 1.3478521220630806, 1.695963103615184, 14.497119318230078, 18.50297570331157, 5.174401676964008, 5.368788970587545, 1.0091640372818043, 2.245982252703133, 2.685863325812874, 8.071045574273048, 16.44302777604939, 7.824913932612328, 5.655682286043465, 2.6781004181009322, 1.6332687811911921, 9.054603416882875, 1.4417535555910173, 18.72984227549895, 28.55874559710907, 3.0316643917763964, 5.658620268122062, 7.429884283515003, 1.965364605880795, 16.699846033977686, 2.277637672032791, 2.5164303121469422, 21.02903317023745, 20.806156632343995, 6.705162631408688, 9.632516595122164, 2.9755711454398126, 12.10202297923423, 1.28223876631854, 19.665661363380416, 18.54455201149705, 6.205712680604132, 0.9499472900815347, 8.65940992006169, 2.2869401231451354, 2.0215934833838776, 2.1668970029782137, 9.714511361436703, 11.759394167972914, 13.716180720771021, 6.864273214599109, 8.050000200110967, 0.854525217891678, 15.721735813181319, 2.440493473679102, 23.826046045826384, 23.12449252911213, 11.213518144567068, 9.899010981247041, 6.43505789254744, 1.4372922246764612, 14.75728117317134, 2.7577981608425723, 19.884307780757354, 25.776800837338946, 3.9236356124759073, 5.560214005384828, 6.7888997248895295, 2.472339307154867, 15.323439746963395, 2.923006933718149, 25.032930462385288, 17.755720934196717, 5.7259847971724716, 4.722456022754644, 0.2628381223552258, 2.83534988865557, 0.6504370032684055, 0.4068501848936031, 19.46356540019845, 8.818415566666316, 7.406558160353628, 3.9689192844664696, 8.8084933487424, 1.2777730014228177, 14.902577776800142, 2.3602391414250685, 29.588333729317508, 9.180138643358415, 8.417528583088883, 6.794432098799719, 8.697796404100764, 2.137655303835309, 3.07986385898799, 1.269350815397428, 14.249630980597598, 5.131362034394272, 11.721563181978649, 3.673052728618176, 4.114911662334019, 0.4841129469952471, 7.675902136910176, 1.3961700341338237, 21.35109657460482, 3.9144001380331153, 24.347684145510392, 7.5887368121513985, 9.122257633738178, 1.747917536488064, 1.3612532021203656, 3.7334627708746204]",86.4,107.78533355340001,107.6007651515,3.7334627708746204,190.5206543658,184.46,-0.09734670537003837,11.722663383421919,18.31198602982529,0.032856198448444056,15.322455829338729,0.17134226106964992,0.24751543464583334,6.234955457609486,4.376382538819749,4.711117832909494
96,1,"[2.735428586361498, 11.413142304591595, 16.81908561556826, 4.883446362607297, 8.46613248373226, 2.7305403080462867, 1.1239508818667312, 9.474057704277461, 1.822749278865087, 8.797749126768206, 14.508744893233207, 23.685996658143253, 0.7731552916227721, 4.18708225693818, 0.765086233772066, 4.59304722925991, 1.8738724043381867, 11.263488435735425, 2.627134370227903, 22.247518661505595, 5.904648683859878, 1.5235548911203418, 0.3073171243104287, 4.834486806055111, 0.9640455185152542, 12.641358656494349, 18.53811568865614, 23.73332683036964, 8.36692346280901, 7.002824860222798, 2.2630586606933236, 16.252435971001717, 1.7754844953379472, 11.165045990387748, 19.700037851667346, 14.864731707706639, 6.167173929230344, 9.758709836934196, 0.7896937884418472, 10.248283326222454, 0.23023275042845195, 5.19845629713083, 4.904298241498483, 2.9853401764400234, 6.918313209260948, 5.793228308882258, 0.7187534472794501, 17.302791740676614, 0.01917102496444839, 1.1968142269199467, 24.4410236742765, 10.656172492854632, 3.3205801597122684, 3.7185898914536244, 1.8314740826044396, 0.9450293033494921, 2.891322073454333, 3.63765671396118, 22.94348939763056, 3.31858784006692, 3.183505651489141, 0.791492328063403, 0.43429570536658246, 9.928545496643478, 0.5682832575487489, 9.673137359132284, 26.597173957495013, 12.588667339518555, 0.6489399604613613, 5.794842008771216, 0.5972650806170994, 0.9727042538011684, 0.9451094299352278, 8.631627556705471, 10.369632266231681, 15.597441908370168, 2.2336139833053728, 7.400781429168024, 0.6179428007766045, 5.779102081469622, 0.7244254102806095, 15.380654296025988, 5.75093331870947, 10.311218996275684, 1.3098145760382816, 7.825623375036665, 2.791532956490766, 16.303940298904973, 2.3322621870456093, 13.050993398213963, 12.451526939189955, 14.252223148569637, 0.24850610113168656, 9.791709923846879, 1.001484197128566, 15.00295955121329, 2.5220278215904806, 28.978895271009364, 14.641674717125209, 5.534339414094216, 5.419671413587849, 9.843463642296307, 2.343555335091352, 11.11715180170361, 2.9035232429935207, 8.129696823849397, 21.48975210086437, 22.417526161531534, 7.973467383146755, 4.474178742668177, 0.7953518071461021, 19.747481446485505, 1.3184037249715788, 29.438610438787457, 10.926580477346201, 17.603595880607433, 9.622711794803315, 2.75852403354374, 1.9067967276663536, 0.3797983039430374, 2.0523026089652388, 26.881929596729545, 3.296891240455232, 7.505648941438113, 4.973572534894942, 5.535321601662857, 0.26130990535039317, 11.84697913034641, 3.160130809630262]",86.4,107.78533355340001,107.5157267318,3.160130809630262,202.57092145590002,184.46,-0.06369266782186785,2.4965585527032164,9.145408766139305,0.09818346230022776,15.185417565471969,0.1704165325707035,0.24751543464583334,6.196427451741192,4.321837778356783,4.667152335373995
